"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate","Load Closed Date","Load Status"
"3000009257","PT TIRTA INVESTAMA","58875426","SURABAYA RENTAL TRIP","11/01/2022 14:11","S22011100024","1.00","14/01/2022 14:31","Completed"
"3000009257","PT TIRTA INVESTAMA","58875426","SURABAYA RENTAL TRIP","11/01/2022 14:11","S22011100026","1.00","14/01/2022 14:31","Completed"
"3000009257","PT TIRTA INVESTAMA","58875426","SURABAYA RENTAL TRIP","11/01/2022 14:11","S22011100025","1.00","14/01/2022 14:31","Completed"
"3000004389","PT. PETROKIMIA GRESIK","58875533","SURABAYA LOG BULK","11/01/2022 14:28","0082552694","3,360,000.00","18/01/2022 09:20","Completed"
"3000004389","PT. PETROKIMIA GRESIK","58875535","SURABAYA LOG BULK","11/01/2022 14:29","0082551123","3,360,000.00","18/01/2022 09:20","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875808","SURABAYA LOG PACK","11/01/2022 14:51","2100419318","505,000.00","11/01/2022 15:29","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875808","SURABAYA LOG PACK","11/01/2022 14:51","2100419319","1.00","11/01/2022 15:29","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875808","SURABAYA LOG PACK","11/01/2022 14:51","2100419321","1.00","11/01/2022 15:29","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875814","SURABAYA LOG PACK","11/01/2022 14:52","2100419320","564,000.00","12/01/2022 16:50","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875830","SURABAYA LOG PACK","11/01/2022 14:53","2100419369","1.00","12/01/2022 16:59","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875830","SURABAYA LOG PACK","11/01/2022 14:53","2100419340","538,000.00","12/01/2022 16:59","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875832","SURABAYA LOG PACK","11/01/2022 14:53","2100418687","420,000.00","12/01/2022 16:54","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58875834","SURABAYA LOG PACK","11/01/2022 14:54","2100419245","727,000.00","12/01/2022 16:53","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600192","1.00","11/01/2022 15:08","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600191","1.00","11/01/2022 15:08","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600194","1.00","11/01/2022 15:08","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600193","1.00","11/01/2022 15:08","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600189","1.00","11/01/2022 15:08","Completed"
"3000009257","PT TIRTA INVESTAMA","58876036","SURABAYA RENTAL TRIP","11/01/2022 15:04","S22010600190","1.00","11/01/2022 15:08","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58876408","SURABAYA LOG PACK","11/01/2022 15:34","40542709","900,000.00","17/01/2022 15:13","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58876439","SURABAYA LOG PACK","11/01/2022 15:36","40538276","3,000,000.00","18/01/2022 16:45","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58876464","SURABAYA LOG PACK","11/01/2022 15:39","40544817","3,850,000.00","18/01/2022 16:41","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58876522","SURABAYA LOG PACK","11/01/2022 15:40","40544524","3,000,000.00","17/01/2022 16:17","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58876534","SURABAYA LOG PACK","11/01/2022 15:43","40541044","900,000.00","13/01/2022 16:03","Completed"
"3000005394","PT SUENHO PERKASA","58877144","SURABAYA LOG PACK","11/01/2022 16:13","6100079123-1","1,269,000.00","12/01/2022 14:34","Completed"
"3000005394","PT SUENHO PERKASA","58877145","SURABAYA LOG PACK","11/01/2022 16:13","6100079123-2","1,269,000.00","12/01/2022 14:34","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58877589","SURABAYA LOG PACK","11/01/2022 16:38","40544534","3,000,000.00","21/01/2022 14:44","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58877602","SURABAYA LOG PACK","11/01/2022 16:41","40544918","4,500,000.00","19/01/2022 17:21","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58877623","SURABAYA LOG PACK","11/01/2022 16:42","40544523","3,000,000.00","18/01/2022 17:15","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58877646","SURABAYA LOG PACK","11/01/2022 16:43","40544600","3,000,000.00","20/01/2022 11:56","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58877651","SURABAYA LOG PACK","11/01/2022 16:44","40544673","3,000,000.00","18/01/2022 16:18","Completed"
"3000009257","PT TIRTA INVESTAMA","58877941","SURABAYA RENTAL TRIP","11/01/2022 16:57","S22011100132","1,190,000.00","14/01/2022 13:48","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","58878000","SURABAYA RENTAL TRIP","11/01/2022 17:00","SUB/22/01/0058","1.00","17/01/2022 11:29","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","58878074","SURABAYA RENTAL TRIP","11/01/2022 17:04","SUB/22/01/0059","1.00","18/01/2022 13:30","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","58878167","SURABAYA RENTAL TRIP","11/01/2022 17:08","SUB/22/01/0061","1.00","13/01/2022 10:20","Completed"
"3000020742","PT SUKSES LINTAS PULAU","58878444","SURABAYA LOG PACK","11/01/2022 17:29","A-00899/GSK/1/2022","3,300,000.00","17/01/2022 14:30","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58878689","SURABAYA LOG PACK","11/01/2022 17:40","40544525","3,000,000.00","21/01/2022 16:39","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58878700","SURABAYA LOG PACK","11/01/2022 17:42","40542196","4,000,000.00","24/01/2022 13:40","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878725","SURABAYA LOG PACK","11/01/2022 17:43","2100419424","564,000.00","12/01/2022 16:07","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878748","SURABAYA LOG PACK","11/01/2022 17:44","2100419316","1,080,000.00","13/01/2022 08:46","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878748","SURABAYA LOG PACK","11/01/2022 17:44","2100419317","1.00","13/01/2022 08:46","Completed"
"3000001618","ECCO TANNERY INDONESIA","58878768","SURABAYA LOG PACK","11/01/2022 17:45","09/I/LINC-ECCO/2022","2,000,000.00","12/01/2022 16:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878772","SURABAYA LOG PACK","11/01/2022 17:46","19641A","181,500.00","12/01/2022 17:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878781","SURABAYA LOG PACK","11/01/2022 17:47","2100419428","977,000.00","12/01/2022 16:52","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878785","SURABAYA LOG PACK","11/01/2022 17:48","2100419443","363,000.00","12/01/2022 16:35","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878814","SURABAYA LOG PACK","11/01/2022 17:49","2100418479","1.00","12/01/2022 16:37","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878814","SURABAYA LOG PACK","11/01/2022 17:49","2100418472","363,000.00","12/01/2022 16:37","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878814","SURABAYA LOG PACK","11/01/2022 17:49","2100419449","1.00","12/01/2022 16:37","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878842","SURABAYA LOG PACK","11/01/2022 17:50","2100419425","404,000.00","13/01/2022 08:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878852","SURABAYA LOG PACK","11/01/2022 17:51","2100419462","993,000.00","13/01/2022 08:47","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878860","SURABAYA LOG PACK","11/01/2022 17:52","2100416775-1","538,000.00","12/01/2022 16:33","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878865","SURABAYA RENTAL TRIP","11/01/2022 17:53","2100419226","386,000.00","13/01/2022 10:50","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878869","SURABAYA LOG PACK","11/01/2022 17:53","6100079938","977,000.00","12/01/2022 17:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878874","SURABAYA LOG PACK","11/01/2022 17:54","6100080948","1,080,000.00","13/01/2022 13:54","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878881","SURABAYA LOG PACK","11/01/2022 17:55","2100419350","363,000.00","12/01/2022 16:56","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878881","SURABAYA LOG PACK","11/01/2022 17:55","2100419400","345,000.00","12/01/2022 16:56","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58878881","SURABAYA LOG PACK","11/01/2022 17:55","2100419415","345,000.00","12/01/2022 16:56","Completed"
"3000007550","PT. NIRWANA LESTARI","58879916","SURABAYA RENTAL TRIP","11/01/2022 18:39","1000369928","884,400.00","13/01/2022 11:36","Completed"
"3000007550","PT. NIRWANA LESTARI","58879945","SURABAYA RENTAL TRIP","11/01/2022 18:40","1000370054","479,000.00","13/01/2022 11:36","Completed"
"3000007550","PT. NIRWANA LESTARI","58879961","SURABAYA RENTAL TRIP","11/01/2022 18:41","1000369942","289,000.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58879979","SURABAYA RENTAL TRIP","11/01/2022 18:42","1000370055","597,500.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58879981","SURABAYA RENTAL TRIP","11/01/2022 18:43","1000369944","431,000.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58879995","SURABAYA RENTAL TRIP","11/01/2022 18:44","1000370056","344,500.00","13/01/2022 11:37","Completed"
"3000007550","PT. NIRWANA LESTARI","58879995","SURABAYA RENTAL TRIP","11/01/2022 18:44","1000369919","130,001.00","13/01/2022 11:37","Completed"
"3000007550","PT. NIRWANA LESTARI","58879998","SURABAYA RENTAL TRIP","11/01/2022 18:44","1000370026","698,800.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58880007","SURABAYA RENTAL TRIP","11/01/2022 18:45","1000369960","204,000.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58880015","SURABAYA RENTAL TRIP","11/01/2022 18:45","1000369925","131,000.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58880016","SURABAYA RENTAL TRIP","11/01/2022 18:46","1000369966","383,800.00","13/01/2022 11:35","Completed"
"3000007550","PT. NIRWANA LESTARI","58880033","SURABAYA RENTAL TRIP","11/01/2022 18:46","1000369982","466,500.00","13/01/2022 11:35","Completed"
"3000008809","IDLE CAP","58882627","SURABAYA MOB KOSONGAN","11/01/2022 20:46","KOSB9102BEV11","1.00","07/02/2022 12:13","Completed"
"3000009257","PT TIRTA INVESTAMA","58882823","SURABAYA LOG PACK","11/01/2022 21:02","S22010712667","7,400,000.00","21/01/2022 10:24","Completed"
"3000008809","IDLE CAP","58883012","SURABAYA LOG PACK","11/01/2022 21:25","KOSB9664PEU11012022","1.00","24/01/2022 11:48","Completed"
"3000008809","IDLE CAP","58883067","SURABAYA LOG PACK","11/01/2022 21:32","KOSBB9564PEU11012022","1.00","24/01/2022 11:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58888813","SURABAYA LOG PACK","12/01/2022 08:58","2100419471","505,000.00","13/01/2022 08:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58888813","SURABAYA LOG PACK","12/01/2022 08:58","2100419162","1.00","13/01/2022 08:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58888813","SURABAYA LOG PACK","12/01/2022 08:58","2100419383","1.00","13/01/2022 08:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58888813","SURABAYA LOG PACK","12/01/2022 08:58","2100419384","1.00","13/01/2022 08:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58888814","SURABAYA LOG PACK","12/01/2022 08:58","2100419475","363,000.00","13/01/2022 08:55","Completed"
"8000000017","PT LIKU TELAGA","58888832","SURABAYA LOG PACK","12/01/2022 09:42","537424-11","825,000.00","18/01/2022 09:48","Completed"
"3000005394","PT SUENHO PERKASA","58888833","SURABAYA LOG PACK","12/01/2022 09:43","6100079123-3","1,269,000.00","13/01/2022 14:28","Completed"
"3000005394","PT SUENHO PERKASA","58888834","SURABAYA LOG PACK","12/01/2022 09:43","6100079123-4","1,269,000.00","13/01/2022 14:28","Completed"
"3000006280","PT WARU GUNUNG","58888839","SURABAYA LOG PACK","12/01/2022 10:12","8872010100","4,250,000.00","21/01/2022 17:25","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","58888840","SURABAYA LOG PACK","12/01/2022 10:16","41162992","4,290,000.00","21/01/2022 16:52","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888855","SURABAYA EXIM TRUCKING","12/01/2022 10:49","SISB21120085_1","1,400,000.00","17/01/2022 11:04","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888856","SURABAYA EXIM TRUCKING","12/01/2022 10:50","SISB21120085_2","1,150,000.00","14/01/2022 07:13","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888857","SURABAYA EXIM TRUCKING","12/01/2022 10:53","SISB21120085_3","1,150,000.00","14/01/2022 07:15","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888858","SURABAYA EXIM TRUCKING","12/01/2022 10:55","SISB21120085_4","1,300,000.00","17/01/2022 11:07","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888859","SURABAYA EXIM TRUCKING","12/01/2022 10:56","SISB21120085_5","1,212,750.00","17/01/2022 11:09","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888880","SURABAYA EXIM TRUCKING","12/01/2022 11:07","SISB21120085_7","1,150,000.00","14/01/2022 07:17","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888882","SURABAYA EXIM TRUCKING","12/01/2022 11:08","SISB21120085_8","1,400,000.00","17/01/2022 11:11","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888883","SURABAYA EXIM TRUCKING","12/01/2022 11:09","SISB21120085_9","1,150,000.00","14/01/2022 07:19","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888887","SURABAYA EXIM TRUCKING","12/01/2022 11:10","SISB21120085_10","1,400,000.00","17/01/2022 11:12","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888890","SURABAYA EXIM TRUCKING","12/01/2022 11:14","SISB21120085_11","1,400,000.00","17/01/2022 11:15","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","58888891","SURABAYA EXIM TRUCKING","12/01/2022 11:15","SISB21120085_12","1,400,000.00","03/02/2022 09:32","Completed"
"3000019899","PT. ELECTROLUX INDONESIA","58888906","SURABAYA EXIM TRUCKING","12/01/2022 11:31","SISB21120087_2","1,250,000.00","14/01/2022 07:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888946","SURABAYA EXIM TRUCKING","12/01/2022 11:46","SESB22010006_1","1,075,000.00","14/01/2022 07:29","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888948","SURABAYA EXIM TRUCKING","12/01/2022 11:47","SESB22010006_2","1,075,000.00","14/01/2022 07:30","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888949","SURABAYA EXIM TRUCKING","12/01/2022 11:48","SESB22010006_3","1,075,000.00","14/01/2022 07:31","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888950","SURABAYA EXIM TRUCKING","12/01/2022 11:49","SESB22010006_4","1,075,000.00","14/01/2022 07:32","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888952","SURABAYA EXIM TRUCKING","12/01/2022 11:50","SESB22010006_5","1,075,000.00","14/01/2022 07:33","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58888958","SURABAYA EXIM TRUCKING","12/01/2022 11:51","SESB22010006_6","1,075,000.00","14/01/2022 07:37","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58891078","SURABAYA LOG PACK","12/01/2022 13:12","4902589245","1.00","12/01/2022 16:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58891078","SURABAYA LOG PACK","12/01/2022 13:12","4902589272","1.00","12/01/2022 16:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58891078","SURABAYA LOG PACK","12/01/2022 13:12","4902589272-1","345,000.00","12/01/2022 16:49","Completed"
"3000009257","PT TIRTA INVESTAMA","58891085","SURABAYA TIV IMPORT","12/01/2022 13:15","5043337384","1.00","13/01/2022 13:51","Completed"
"3000009257","PT TIRTA INVESTAMA","58891086","SURABAYA TIV IMPORT","12/01/2022 13:15","5043338059","1.00","13/01/2022 13:51","Completed"
"3000009257","PT TIRTA INVESTAMA","58891087","SURABAYA TIV IMPORT","12/01/2022 13:15","5043344024","1.00","18/01/2022 11:23","Completed"
"3000009257","PT TIRTA INVESTAMA","58891088","SURABAYA TIV IMPORT","12/01/2022 13:16","5043323996","1.00","18/01/2022 11:23","Completed"
"3000009257","PT TIRTA INVESTAMA","58891089","SURABAYA TIV IMPORT","12/01/2022 13:16","5043340665","1.00","18/01/2022 13:10","Completed"
"3000009257","PT TIRTA INVESTAMA","58891090","SURABAYA TIV IMPORT","12/01/2022 13:16","5043346222","1.00","18/01/2022 13:10","Completed"
"3000009257","PT TIRTA INVESTAMA","58891091","SURABAYA TIV IMPORT","12/01/2022 13:17","5043346025","1.00","18/01/2022 13:19","Completed"
"3000008809","IDLE CAP","58891182","SURABAYA LOG PACK","12/01/2022 13:22","KOSB9560PEU12012022","1.00","24/01/2022 11:53","Completed"
"3000007550","PT. NIRWANA LESTARI","58891620","SURABAYA RENTAL TRIP","12/01/2022 14:08","1000370340","360,000.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891620","SURABAYA RENTAL TRIP","12/01/2022 14:08","1000370384","50,001.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891630","SURABAYA RENTAL TRIP","12/01/2022 14:09","1000370304","526,000.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891635","SURABAYA RENTAL TRIP","12/01/2022 14:09","1000370310","398,500.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891636","SURABAYA RENTAL TRIP","12/01/2022 14:09","1000370313","682,000.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891644","SURABAYA RENTAL TRIP","12/01/2022 14:10","1000370319","583,500.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891651","SURABAYA RENTAL TRIP","12/01/2022 14:10","1000370385","867,500.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891655","SURABAYA RENTAL TRIP","12/01/2022 14:11","1000370342","248,000.00","14/01/2022 15:32","Completed"
"3000007550","PT. NIRWANA LESTARI","58891656","SURABAYA RENTAL TRIP","12/01/2022 14:11","1000370343","249,000.00","14/01/2022 15:32","Completed"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","58891734","SURABAYA LOG PACK","12/01/2022 14:24","PO.UZO1POA22001572","1,750,000.00","17/01/2022 17:13","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891783","SURABAYA EXIM TRUCKING","12/01/2022 14:30","SESB22010007_1","1,075,000.00","14/01/2022 07:39","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891789","SURABAYA EXIM TRUCKING","12/01/2022 14:31","SESB22010007_2","1,075,000.00","14/01/2022 07:40","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891798","SURABAYA EXIM TRUCKING","12/01/2022 14:32","SESB22010007_3","1,075,000.00","14/01/2022 07:41","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891800","SURABAYA EXIM TRUCKING","12/01/2022 14:33","SESB22010007_4","1,075,000.00","14/01/2022 07:42","Completed"
"3000007550","PT. NIRWANA LESTARI","58891807","SURABAYA RENTAL TRIP","12/01/2022 14:34","1000370409","248,000.00","14/01/2022 15:32","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58891854","SURABAYA EXIM TRUCKING","12/01/2022 14:38","SISB22010005_1","925,000.00","14/01/2022 07:44","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58891867","SURABAYA EXIM TRUCKING","12/01/2022 14:39","SISB22010005_2","925,000.00","14/01/2022 07:46","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891947","SURABAYA LOG PACK","12/01/2022 14:42","40545136","3,000,000.00","18/01/2022 17:06","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891953","SURABAYA LOG PACK","12/01/2022 14:44","40545224","3,000,000.00","18/01/2022 17:28","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58891965","SURABAYA LOG PACK","12/01/2022 14:46","40545456","900,000.00","17/01/2022 14:54","Completed"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","58891966","SURABAYA EXIM TRUCKING","12/01/2022 14:46","SISB22010001_1","1,450,000.00","18/01/2022 11:38","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58892049","SURABAYA LOG PACK","12/01/2022 14:55","2100419517","363,000.00","13/01/2022 09:15","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58892049","SURABAYA LOG PACK","12/01/2022 14:55","2100419518","1.00","13/01/2022 09:15","Completed"
